resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
5966,287,91,15,29,16,\N,R,20,0.0,25,\N,\N,\N,\N,\N,\N,5.0
5967,287,100,33,20,21,\N,R,21,0.0,17,\N,\N,\N,\N,\N,\N,5.0
5968,287,30,22,5,4,\N,R,22,0.0,10,\N,\N,\N,\N,\N,\N,4.0
5969,287,55,6,27,14,\N,R,23,0.0,7,\N,\N,\N,\N,\N,\N,5.0
5970,287,110,25,4,18,\N,R,24,0.0,0,\N,\N,\N,\N,\N,\N,4.0
5971,288,102,1,8,1,1,1,1,10.0,79,1:43:27.476,6207476,\N,\N,\N,\N,1.0
5972,288,117,3,2,2,2,2,2,6.0,79,+9.259,6216735,\N,\N,\N,\N,1.0
5973,288,71,3,0,3,3,3,3,4.0,79,+33.902,6241378,\N,\N,\N,\N,1.0
5974,288,55,6,27,7,4,4,4,3.0,78,\N,\N,\N,\N,\N,\N,11.0
5975,288,77,6,28,6,5,5,5,2.0,78,\N,\N,\N,\N,\N,\N,11.0
5976,288,84,27,25,8,6,6,6,1.0,78,\N,\N,\N,\N,\N,\N,11.0
5977,288,88,29,10,10,7,7,7,0.0,78,\N,\N,\N,\N,\N,\N,11.0
5978,288,119,22,6,9,8,8,8,0.0,77,\N,\N,\N,\N,\N,\N,69.0
5979,288,87,27,26,14,9,9,9,0.0,77,\N,\N,\N,\N,\N,\N,12.0
5980,288,118,29,9,17,10,10,10,0.0,77,\N,\N,\N,\N,\N,\N,12.0
5981,288,22,17,14,13,11,11,11,0.0,76,\N,\N,\N,\N,\N,\N,13.0
5982,288,100,33,20,21,12,12,12,0.0,76,\N,\N,\N,\N,\N,\N,13.0
5983,288,110,25,4,15,13,13,13,0.0,75,\N,\N,\N,\N,\N,\N,14.0
5984,288,126,33,19,24,14,14,14,0.0,74,\N,\N,\N,\N,\N,\N,15.0
5985,288,91,15,29,11,15,15,15,0.0,73,\N,\N,\N,\N,\N,\N,23.0
5986,288,109,15,30,12,\N,R,16,0.0,56,\N,\N,\N,\N,\N,\N,3.0
5987,288,111,18,23,22,\N,R,17,0.0,34,\N,\N,\N,\N,\N,\N,20.0
5988,288,57,1,7,5,\N,R,18,0.0,28,\N,\N,\N,\N,\N,\N,23.0
5989,288,30,22,5,4,\N,R,19,0.0,19,\N,\N,\N,\N,\N,\N,5.0
5990,288,79,25,3,18,\N,R,20,0.0,11,\N,\N,\N,\N,\N,\N,20.0
5991,288,56,17,15,19,\N,R,21,0.0,10,\N,\N,\N,\N,\N,\N,3.0
5992,288,65,32,12,20,\N,R,22,0.0,9,\N,\N,\N,\N,\N,\N,22.0
5993,288,94,18,24,16,\N,R,23,0.0,5,\N,\N,\N,\N,\N,\N,6.0
5994,288,83,32,11,23,\N,R,24,0.0,0,\N,\N,\N,\N,\N,\N,3.0
5995,289,95,3,5,1,1,1,1,10.0,72,1:36:45.320,5805320,\N,\N,\N,\N,1.0
5996,289,119,3,6,4,2,2,2,6.0,72,+24.360,5829680,\N,\N,\N,\N,1.0
5997,289,102,1,1,2,3,3,3,4.0,72,+34.675,5839995,\N,\N,\N,\N,1.0
5998,289,30,22,19,6,4,4,4,3.0,72,+47.863,5853183,\N,\N,\N,\N,1.0
5999,289,77,1,2,3,5,5,5,2.0,72,+1:13.634,5878954,\N,\N,\N,\N,1.0
6000,289,65,32,12,11,6,6,6,1.0,71,\N,\N,\N,\N,\N,\N,11.0
6001,289,100,27,26,13,7,7,7,0.0,71,\N,\N,\N,\N,\N,\N,11.0
6002,289,88,29,10,16,8,8,8,0.0,70,\N,\N,\N,\N,\N,\N,12.0
6003,289,57,32,11,21,9,9,9,0.0,70,\N,\N,\N,\N,\N,\N,12.0
6004,289,105,29,9,17,10,10,10,0.0,70,\N,\N,\N,\N,\N,\N,12.0
6005,289,127,17,33,23,11,11,11,0.0,70,\N,\N,\N,\N,\N,\N,12.0
6006,289,79,33,30,18,12,12,12,0.0,68,\N,\N,\N,\N,\N,\N,14.0
6007,289,128,34,7,26,13,13,13,0.0,68,\N,\N,\N,\N,\N,\N,14.0
6008,289,129,25,3,12,\N,R,14,0.0,62,\N,\N,\N,\N,\N,\N,5.0
6009,289,123,27,25,14,\N,R,15,0.0,60,\N,\N,\N,\N,\N,\N,69.0
6010,289,94,35,22,25,\N,R,16,0.0,56,\N,\N,\N,\N,\N,\N,8.0
6011,289,81,18,24,19,\N,R,17,0.0,55,\N,\N,\N,\N,\N,\N,5.0
6012,289,109,35,21,24,\N,R,18,0.0,44,\N,\N,\N,\N,\N,\N,6.0
6013,289,104,18,23,20,\N,R,19,0.0,43,\N,\N,\N,\N,\N,\N,91.0
6014,289,110,25,4,10,\N,R,20,0.0,41,\N,\N,\N,\N,\N,\N,5.0
6015,289,55,6,27,5,\N,R,21,0.0,40,\N,\N,\N,\N,\N,\N,5.0
6016,289,122,6,28,9,\N,R,22,0.0,28,\N,\N,\N,\N,\N,\N,5.0
6017,289,99,36,15,15,\N,R,23,0.0,23,\N,\N,\N,\N,\N,\N,5.0
6018,289,91,37,16,7,\N,R,24,0.0,13,\N,\N,\N,\N,\N,\N,25.0
6019,289,92,33,29,22,\N,R,25,0.0,8,\N,\N,\N,\N,\N,\N,38.0
6020,289,84,22,20,8,\N,R,26,0.0,1,\N,\N,\N,\N,\N,\N,8.0
6021,289,108,37,17,0,\N,F,27,0.0,0,\N,\N,\N,\N,\N,\N,81.0
6022,289,130,36,14,0,\N,F,28,0.0,0,\N,\N,\N,\N,\N,\N,81.0
6023,289,131,17,32,0,\N,F,29,0.0,0,\N,\N,\N,\N,\N,\N,81.0
6024,289,132,34,8,0,\N,F,30,0.0,0,\N,\N,\N,\N,\N,\N,81.0
6025,290,95,3,5,1,1,1,1,10.0,69,1:31:53.587,5513587,\N,\N,\N,\N,1.0
6026,290,119,3,6,2,2,2,2,6.0,69,+12.971,5526558,\N,\N,\N,\N,1.0
6027,290,30,22,19,3,3,3,3,4.0,69,+21.429,5535016,\N,\N,\N,\N,1.0
6028,290,77,1,2,5,4,4,4,3.0,69,+33.347,5546934,\N,\N,\N,\N,1.0
6029,290,110,25,4,11,5,5,5,2.0,68,\N,\N,\N,\N,\N,\N,11.0
6030,290,57,32,11,18,6,6,6,1.0,68,\N,\N,\N,\N,\N,\N,11.0
6031,290,65,32,12,12,7,7,7,0.0,68,\N,\N,\N,\N,\N,\N,11.0
6032,290,109,35,21,7,8,8,8,0.0,68,\N,\N,\N,\N,\N,\N,11.0
6033,290,100,27,26,26,9,9,9,0.0,67,\N,\N,\N,\N,\N,\N,12.0
6034,290,123,27,25,22,10,10,10,0.0,67,\N,\N,\N,\N,\N,\N,12.0
6035,290,92,33,29,13,11,11,11,0.0,66,\N,\N,\N,\N,\N,\N,13.0
6036,290,79,33,30,24,12,12,12,0.0,66,\N,\N,\N,\N,\N,\N,13.0
6037,290,105,29,9,25,13,13,13,0.0,65,\N,\N,\N,\N,\N,\N,14.0
6038,290,84,22,20,4,\N,R,14,0.0,47,\N,\N,\N,\N,\N,\N,5.0
6039,290,99,36,15,14,\N,R,15,0.0,45,\N,\N,\N,\N,\N,\N,8.0
6040,290,130,36,14,23,\N,R,16,0.0,37,\N,\N,\N,\N,\N,\N,20.0
6041,290,94,35,22,9,\N,R,17,0.0,36,\N,\N,\N,\N,\N,\N,64.0
6042,290,55,6,27,10,\N,R,18,0.0,31,\N,\N,\N,\N,\N,\N,5.0
6043,290,81,18,24,21,\N,R,19,0.0,29,\N,\N,\N,\N,\N,\N,20.0
6044,290,131,17,32,15,\N,R,20,0.0,17,\N,\N,\N,\N,\N,\N,6.0
6045,290,129,25,3,16,\N,R,21,0.0,12,\N,\N,\N,\N,\N,\N,5.0
6046,290,102,1,1,6,\N,R,22,0.0,11,\N,\N,\N,\N,\N,\N,7.0
6047,290,104,18,23,17,\N,R,23,0.0,2,\N,\N,\N,\N,\N,\N,20.0
6048,290,127,17,33,8,\N,R,24,0.0,0,\N,\N,\N,\N,\N,\N,5.0
6049,290,91,37,16,19,\N,R,25,0.0,0,\N,\N,\N,\N,\N,\N,4.0
6050,290,122,6,28,20,\N,R,26,0.0,0,\N,\N,\N,\N,\N,\N,4.0
6051,290,88,29,10,0,\N,F,27,0.0,0,\N,\N,\N,\N,\N,\N,81.0
6052,290,108,37,17,0,\N,F,28,0.0,0,\N,\N,\N,\N,\N,\N,81.0
6053,290,128,34,7,0,\N,F,29,0.0,0,\N,\N,\N,\N,\N,\N,81.0
6054,290,132,34,8,0,\N,F,30,0.0,0,\N,\N,\N,\N,\N,\N,81.0
6055,291,95,3,5,1,1,1,1,10.0,71,1:36:51.856,5811856,\N,\N,\N,\N,1.0
6056,291,119,3,6,2,2,2,2,6.0,71,+29.330,5841186,\N,\N,\N,\N,1.0
6057,291,30,22,19,5,3,3,3,4.0,70,\N,\N,\N,\N,\N,\N,11.0
6058,291,55,6,27,6,4,4,4,3.0,70,\N,\N,\N,\N,\N,\N,11.0
6059,291,122,6,28,11,5,5,5,2.0,70,\N,\N,\N,\N,\N,\N,11.0
6060,291,105,29,9,14,6,6,6,1.0,70,\N,\N,\N,\N,\N,\N,11.0
6061,291,81,18,24,23,7,7,7,0.0,69,\N,\N,\N,\N,\N,\N,12.0
6062,291,109,35,21,16,8,8,8,0.0,69,\N,\N,\N,\N,\N,\N,12.0
6063,291,79,33,30,25,9,9,9,0.0,68,\N,\N,\N,\N,\N,\N,13.0
6064,291,57,32,11,24,10,10,10,0.0,67,\N,\N,\N,\N,\N,\N,14.0
6065,291,99,36,15,19,\N,R,11,0.0,62,\N,\N,\N,\N,\N,\N,5.0
6066,291,91,37,16,9,\N,R,12,0.0,55,\N,\N,\N,\N,\N,\N,8.0
6067,291,104,18,23,20,\N,R,13,0.0,54,\N,\N,\N,\N,\N,\N,6.0
6068,291,129,25,3,17,\N,R,14,0.0,52,\N,\N,\N,\N,\N,\N,5.0
6069,291,100,27,26,15,\N,R,15,0.0,42,\N,\N,\N,\N,\N,\N,6.0
6070,291,65,32,12,26,\N,R,16,0.0,36,\N,\N,\N,\N,\N,\N,20.0
6071,291,123,27,25,10,\N,R,17,0.0,36,\N,\N,\N,\N,\N,\N,4.0
6072,291,127,17,33,21,\N,R,18,0.0,36,\N,\N,\N,\N,\N,\N,6.0
6073,291,84,22,20,7,\N,R,19,0.0,30,\N,\N,\N,\N,\N,\N,4.0
6074,291,94,35,22,8,\N,R,20,0.0,24,\N,\N,\N,\N,\N,\N,8.0
6075,291,92,33,29,18,\N,R,21,0.0,23,\N,\N,\N,\N,\N,\N,22.0
6076,291,110,25,4,13,\N,R,22,0.0,21,\N,\N,\N,\N,\N,\N,5.0
6077,291,102,1,1,3,\N,R,23,0.0,17,\N,\N,\N,\N,\N,\N,5.0
6078,291,77,1,2,4,\N,R,24,0.0,4,\N,\N,\N,\N,\N,\N,10.0
6079,291,88,29,10,22,\N,R,25,0.0,2,\N,\N,\N,\N,\N,\N,5.0
6080,291,131,17,32,12,\N,R,26,0.0,1,\N,\N,\N,\N,\N,\N,6.0
6081,291,130,36,14,0,\N,F,27,0.0,0,\N,\N,\N,\N,\N,\N,81.0
6082,291,108,37,17,0,\N,F,28,0.0,0,\N,\N,\N,\N,\N,\N,81.0
6083,291,128,34,7,0,\N,F,29,0.0,0,\N,\N,\N,\N,\N,\N,81.0
6084,291,132,34,8,0,\N,F,30,0.0,0,\N,\N,\N,\N,\N,\N,81.0
6085,292,95,3,5,1,1,1,1,10.0,65,1:56:10.674,6970674,\N,\N,\N,\N,1.0
6086,292,30,22,19,2,2,2,2,6.0,65,+23.914,6994588,\N,\N,\N,\N,1.0
6087,292,55,6,27,8,3,3,3,4.0,65,+26.462,6997136,\N,\N,\N,\N,1.0
6088,292,77,1,2,7,4,4,4,3.0,65,+1:20.647,7051321,\N,\N,\N,\N,1.0
6089,292,105,29,9,16,5,5,5,2.0,64,\N,\N,\N,\N,\N,\N,11.0
6090,292,94,35,22,13,6,6,6,1.0,63,\N,\N,\N,\N,\N,\N,12.0
6091,292,88,29,10,19,7,7,7,0.0,63,\N,\N,\N,\N,\N,\N,12.0
6092,292,91,37,16,9,8,8,8,0.0,63,\N,\N,\N,\N,\N,\N,12.0
6093,292,102,1,1,3,9,9,9,0.0,62,\N,\N,\N,\N,\N,\N,20.0
6094,292,122,6,28,5,10,10,10,0.0,62,\N,\N,\N,\N,\N,\N,20.0
6095,292,104,18,23,22,11,11,11,0.0,61,\N,\N,\N,\N,\N,\N,14.0
6096,292,108,37,17,23,12,12,12,0.0,61,\N,\N,\N,\N,\N,\N,14.0
6097,292,109,35,21,12,\N,R,13,0.0,56,\N,\N,\N,\N,\N,\N,20.0
6098,292,99,36,15,18,\N,R,14,0.0,56,\N,\N,\N,\N,\N,\N,20.0
6099,292,57,32,11,21,\N,R,15,0.0,56,\N,\N,\N,\N,\N,\N,20.0
6100,292,100,27,26,10,\N,R,16,0.0,55,\N,\N,\N,\N,\N,\N,20.0
6101,292,92,33,29,24,\N,R,17,0.0,35,\N,\N,\N,\N,\N,\N,5.0
6102,292,129,25,3,15,\N,R,18,0.0,30,\N,\N,\N,\N,\N,\N,20.0
6103,292,81,18,24,25,\N,R,19,0.0,26,\N,\N,\N,\N,\N,\N,64.0
6104,292,127,17,33,17,\N,R,20,0.0,24,\N,\N,\N,\N,\N,\N,20.0
6105,292,130,36,14,20,\N,R,21,0.0,22,\N,\N,\N,\N,\N,\N,20.0
6106,292,119,3,6,4,\N,R,22,0.0,19,\N,\N,\N,\N,\N,\N,20.0
6107,292,65,32,12,26,\N,R,23,0.0,13,\N,\N,\N,\N,\N,\N,20.0
6108,292,123,27,25,14,\N,R,24,0.0,11,\N,\N,\N,\N,\N,\N,5.0
6109,292,84,22,20,6,\N,R,25,0.0,4,\N,\N,\N,\N,\N,\N,20.0
6110,292,110,25,4,11,\N,R,26,0.0,2,\N,\N,\N,\N,\N,\N,5.0
6111,292,79,33,30,0,\N,F,27,0.0,0,\N,\N,\N,\N,\N,\N,81.0
6112,292,128,34,7,0,\N,F,28,0.0,0,\N,\N,\N,\N,\N,\N,81.0
6113,292,131,17,32,0,\N,F,29,0.0,0,\N,\N,\N,\N,\N,\N,81.0
6114,292,71,34,8,0,\N,F,30,0.0,0,\N,\N,\N,\N,\N,\N,81.0
6115,292,90,38,34,0,\N,F,31,0.0,0,\N,\N,\N,\N,\N,\N,97.0
6116,292,135,38,35,0,\N,F,32,0.0,0,\N,\N,\N,\N,\N,\N,97.0
6117,293,95,3,5,1,1,1,1,10.0,60,1:28:40.927,5320927,\N,\N,\N,\N,1.0
6118,293,119,3,6,2,2,2,2,6.0,60,+9.451,5330378,\N,\N,\N,\N,1.0
6119,293,102,1,1,3,3,3,3,4.0,60,+48.984,5369911,\N,\N,\N,\N,1.0
6120,293,84,22,20,6,4,4,4,3.0,60,+53.007,5373934,\N,\N,\N,\N,1.0
6121,293,105,29,9,9,5,5,5,2.0,59,\N,\N,\N,\N,\N,\N,11.0
6122,293,94,35,22,15,6,6,6,1.0,59,\N,\N,\N,\N,\N,\N,11.0
6123,293,127,17,33,16,7,7,7,0.0,58,\N,\N,\N,\N,\N,\N,12.0
6124,293,129,25,3,20,8,8,8,0.0,58,\N,\N,\N,\N,\N,\N,12.0
6125,293,100,27,26,13,9,9,9,0.0,58,\N,\N,\N,\N,\N,\N,12.0
6126,293,88,29,10,11,10,10,10,0.0,58,\N,\N,\N,\N,\N,\N,12.0
6127,293,109,35,21,16,11,11,11,0.0,57,\N,\N,\N,\N,\N,\N,5.0
6128,293,91,37,16,12,12,12,12,0.0,57,\N,\N,\N,\N,\N,\N,13.0
6129,293,108,37,17,24,13,13,13,0.0,57,\N,\N,\N,\N,\N,\N,13.0
6130,293,110,25,4,14,14,14,14,0.0,55,\N,\N,\N,\N,\N,\N,69.0
6131,293,79,33,30,17,\N,R,15,0.0,40,\N,\N,\N,\N,\N,\N,20.0
6132,293,55,6,27,7,\N,R,16,0.0,39,\N,\N,\N,\N,\N,\N,4.0
6133,293,77,1,2,4,\N,R,17,0.0,39,\N,\N,\N,\N,\N,\N,4.0
6134,293,92,33,29,19,\N,R,18,0.0,32,\N,\N,\N,\N,\N,\N,20.0
6135,293,123,27,25,10,\N,R,19,0.0,29,\N,\N,\N,\N,\N,\N,5.0
6136,293,131,17,32,23,\N,R,20,0.0,25,\N,\N,\N,\N,\N,\N,6.0
6137,293,81,18,24,21,\N,R,21,0.0,24,\N,\N,\N,\N,\N,\N,5.0
6138,293,99,36,15,22,\N,R,22,0.0,24,\N,\N,\N,\N,\N,\N,5.0
6139,293,30,22,19,5,\N,R,23,0.0,20,\N,\N,\N,\N,\N,\N,20.0
6140,293,122,6,28,8,\N,R,24,0.0,11,\N,\N,\N,\N,\N,\N,20.0
6141,293,104,18,23,25,\N,R,25,0.0,8,\N,\N,\N,\N,\N,\N,6.0
6142,293,65,32,12,26,\N,R,26,0.0,8,\N,\N,\N,\N,\N,\N,6.0
6143,293,57,32,11,0,\N,F,27,0.0,0,\N,\N,\N,\N,\N,\N,81.0
6144,293,130,36,14,0,\N,F,28,0.0,0,\N,\N,\N,\N,\N,\N,81.0
6145,293,71,34,8,0,\N,F,29,0.0,0,\N,\N,\N,\N,\N,\N,81.0
6146,293,128,34,7,0,\N,F,30,0.0,0,\N,\N,\N,\N,\N,\N,81.0
6147,293,90,38,34,0,\N,F,31,0.0,0,\N,\N,\N,\N,\N,\N,97.0
6148,293,135,38,35,0,\N,F,32,0.0,0,\N,\N,\N,\N,\N,\N,97.0
6149,294,102,1,1,3,1,1,1,10.0,78,1:50:59.372,6659372,\N,\N,\N,\N,1.0
6150,294,95,3,5,1,2,2,2,6.0,78,+0.215,6659587,\N,\N,\N,\N,1.0
6151,294,119,3,6,2,3,3,3,4.0,78,+31.843,6691215,\N,\N,\N,\N,1.0
6152,294,30,22,19,6,4,4,4,3.0,78,+39.294,6698666,\N,\N,\N,\N,1.0
6153,294,84,22,20,7,5,5,5,2.0,78,+1:21.347,6740719,\N,\N,\N,\N,1.0
6154,294,92,33,29,15,6,6,6,1.0,77,\N,\N,\N,\N,\N,\N,11.0
6155,294,105,29,9,11,7,7,7,0.0,77,\N,\N,\N,\N,\N,\N,11.0
6156,294,104,18,23,17,8,8,8,0.0,77,\N,\N,\N,\N,\N,\N,11.0
6157,294,109,35,21,20,9,9,9,0.0,76,\N,\N,\N,\N,\N,\N,12.0
6158,294,100,27,26,23,10,10,10,0.0,76,\N,\N,\N,\N,\N,\N,12.0
6159,294,88,29,10,19,11,11,11,0.0,76,\N,\N,\N,\N,\N,\N,12.0
6160,294,123,27,25,22,12,12,12,0.0,75,\N,\N,\N,\N,\N,\N,13.0
6161,294,122,6,28,8,\N,R,13,0.0,60,\N,\N,\N,\N,\N,\N,20.0
6162,294,77,1,2,5,\N,R,14,0.0,32,\N,\N,\N,\N,\N,\N,6.0
6163,294,57,32,11,14,\N,R,15,0.0,30,\N,\N,\N,\N,\N,\N,6.0
6164,294,55,6,27,4,\N,R,16,0.0,28,\N,\N,\N,\N,\N,\N,6.0
6165,294,127,17,33,13,\N,R,17,0.0,18,\N,\N,\N,\N,\N,\N,6.0
6166,294,65,32,12,9,\N,R,18,0.0,17,\N,\N,\N,\N,\N,\N,20.0
6167,294,90,38,34,26,\N,R,19,0.0,11,\N,\N,\N,\N,\N,\N,5.0
6168,294,110,25,4,10,\N,R,20,0.0,9,\N,\N,\N,\N,\N,\N,6.0
6169,294,99,36,15,25,\N,R,21,0.0,9,\N,\N,\N,\N,\N,\N,5.0
6170,294,131,17,32,21,\N,R,22,0.0,6,\N,\N,\N,\N,\N,\N,20.0
6171,294,129,25,3,24,\N,R,23,0.0,4,\N,\N,\N,\N,\N,\N,7.0
6172,294,91,37,16,16,\N,R,24,0.0,1,\N,\N,\N,\N,\N,\N,6.0
6173,294,81,18,24,12,\N,R,25,0.0,1,\N,\N,\N,\N,\N,\N,6.0
6174,294,94,35,22,18,\N,R,26,0.0,0,\N,\N,\N,\N,\N,\N,20.0
6175,294,128,34,7,0,\N,F,27,0.0,0,\N,\N,\N,\N,\N,\N,81.0
6176,294,71,34,8,0,\N,F,28,0.0,0,\N,\N,\N,\N,\N,\N,81.0
6177,294,130,36,14,0,\N,F,29,0.0,0,\N,\N,\N,\N,\N,\N,81.0
6178,294,108,37,17,0,\N,F,30,0.0,0,\N,\N,\N,\N,\N,\N,81.0
6179,294,79,33,30,0,\N,F,31,0.0,0,\N,\N,\N,\N,\N,\N,97.0
6180,294,135,38,35,0,\N,F,32,0.0,0,\N,\N,\N,\N,\N,\N,97.0
6181,295,77,1,2,4,1,1,1,10.0,69,1:37:08.299,5828299,\N,\N,\N,\N,1.0
6182,295,30,22,19,5,2,2,2,6.0,69,+12.401,5840700,\N,\N,\N,\N,1.0
6183,295,55,6,27,8,3,3,3,4.0,69,+1:07.327,5895626,\N,\N,\N,\N,1.0
6184,295,91,37,16,12,4,4,4,3.0,68,\N,\N,\N,\N,\N,\N,11.0
6185,295,110,25,4,14,5,5,5,2.0,68,\N,\N,\N,\N,\N,\N,11.0
6186,295,100,27,26,22,6,6,6,1.0,68,\N,\N,\N,\N,\N,\N,11.0
6187,295,105,29,9,16,7,7,7,0.0,68,\N,\N,\N,\N,\N,\N,11.0
6188,295,94,35,22,15,8,8,8,0.0,68,\N,\N,\N,\N,\N,\N,11.0
6189,295,109,35,21,23,9,9,9,0.0,68,\N,\N,\N,\N,\N,\N,11.0
6190,295,123,27,25,21,10,10,10,0.0,67,\N,\N,\N,\N,\N,\N,12.0
6191,295,81,18,24,13,11,11,11,0.0,67,\N,\N,\N,\N,\N,\N,12.0
6192,295,129,25,3,26,12,12,12,0.0,67,\N,\N,\N,\N,\N,\N,12.0
6193,295,104,18,23,25,13,13,13,0.0,65,\N,\N,\N,\N,\N,\N,14.0
6194,295,108,37,17,20,14,14,14,0.0,64,\N,\N,\N,\N,\N,\N,15.0
6195,295,79,33,30,11,\N,R,15,0.0,61,\N,\N,\N,\N,\N,\N,5.0
6196,295,84,22,20,7,\N,R,16,0.0,45,\N,\N,\N,\N,\N,\N,7.0
6197,295,119,3,6,2,\N,R,17,0.0,43,\N,\N,\N,\N,\N,\N,6.0
6198,295,102,1,1,1,\N,R,18,0.0,37,\N,\N,\N,\N,\N,\N,10.0
6199,295,131,17,32,17,\N,R,19,0.0,36,\N,\N,\N,\N,\N,\N,7.0
6200,295,57,32,11,10,\N,R,20,0.0,35,\N,\N,\N,\N,\N,\N,6.0
6201,295,65,32,12,6,\N,R,21,0.0,34,\N,\N,\N,\N,\N,\N,8.0
6202,295,122,6,28,9,\N,R,22,0.0,18,\N,\N,\N,\N,\N,\N,20.0
6203,295,95,3,5,3,\N,R,23,0.0,14,\N,\N,\N,\N,\N,\N,20.0
6204,295,127,17,33,24,\N,R,24,0.0,14,\N,\N,\N,\N,\N,\N,7.0
6205,295,92,33,29,19,\N,D,25,0.0,14,\N,\N,\N,\N,\N,\N,2.0
6206,295,99,36,15,18,\N,R,26,0.0,0,\N,\N,\N,\N,\N,\N,7.0
6207,295,88,29,10,0,\N,F,27,0.0,0,\N,\N,\N,\N,\N,\N,81.0
6208,295,128,34,7,0,\N,F,28,0.0,0,\N,\N,\N,\N,\N,\N,81.0
6209,295,130,36,14,0,\N,F,29,0.0,0,\N,\N,\N,\N,\N,\N,81.0
6210,295,71,34,8,0,\N,F,30,0.0,0,\N,\N,\N,\N,\N,\N,81.0
6211,295,90,38,34,0,\N,F,31,0.0,0,\N,\N,\N,\N,\N,\N,97.0
6212,296,95,3,5,1,1,1,1,10.0,69,1:38:08.459,5888459,\N,\N,\N,\N,1.0
6213,296,119,3,6,2,2,2,2,6.0,69,+46.447,5934906,\N,\N,\N,\N,1.0
6214,296,84,22,20,7,3,3,3,4.0,69,+1:12.579,5961038,\N,\N,\N,\N,1.0
6215,296,57,32,11,11,4,4,4,3.0,68,\N,\N,\N,\N,\N,\N,11.0
6216,296,100,27,26,10,5,5,5,2.0,68,\N,\N,\N,\N,\N,\N,11.0
6217,296,65,32,12,12,6,6,6,1.0,68,\N,\N,\N,\N,\N,\N,11.0
6218,296,105,29,9,14,7,7,7,0.0,68,\N,\N,\N,\N,\N,\N,11.0
6219,296,81,18,24,16,8,8,8,0.0,68,\N,\N,\N,\N,\N,\N,11.0
6220,296,109,35,21,17,9,9,9,0.0,67,\N,\N,\N,\N,\N,\N,12.0
6221,296,94,35,22,25,10,10,10,0.0,67,\N,\N,\N,\N,\N,\N,12.0
6222,296,129,25,3,22,11,11,11,0.0,66,\N,\N,\N,\N,\N,\N,13.0
6223,296,55,6,27,6,\N,R,12,0.0,61,\N,\N,\N,\N,\N,\N,5.0
6224,296,110,25,4,19,\N,R,13,0.0,51,\N,\N,\N,\N,\N,\N,20.0
6225,296,79,33,30,18,\N,R,14,0.0,41,\N,\N,\N,\N,\N,\N,5.0
6226,296,123,27,25,9,\N,R,15,0.0,46,\N,\N,\N,\N,\N,\N,20.0
6227,296,122,6,28,8,\N,R,16,0.0,38,\N,\N,\N,\N,\N,\N,5.0
6228,296,91,37,16,21,\N,R,17,0.0,33,\N,\N,\N,\N,\N,\N,6.0
6229,296,131,17,32,20,\N,R,18,0.0,25,\N,\N,\N,\N,\N,\N,5.0
6230,296,88,29,10,15,\N,R,19,0.0,20,\N,\N,\N,\N,\N,\N,20.0
6231,296,30,22,19,5,\N,R,20,0.0,17,\N,\N,\N,\N,\N,\N,3.0
6232,296,77,1,2,4,\N,R,21,0.0,10,\N,\N,\N,\N,\N,\N,5.0
6233,296,99,36,15,23,\N,R,22,0.0,6,\N,\N,\N,\N,\N,\N,37.0
6234,296,102,1,1,3,\N,R,23,0.0,0,\N,\N,\N,\N,\N,\N,3.0
6235,296,92,33,29,13,\N,R,24,0.0,0,\N,\N,\N,\N,\N,\N,3.0
6236,296,127,17,33,24,\N,R,25,0.0,0,\N,\N,\N,\N,\N,\N,3.0
6237,296,130,36,14,26,\N,R,26,0.0,0,\N,\N,\N,\N,\N,\N,3.0
6238,296,108,37,17,0,\N,F,27,0.0,0,\N,\N,\N,\N,\N,\N,81.0
6239,296,104,18,23,0,\N,F,28,0.0,0,\N,\N,\N,\N,\N,\N,81.0
6240,296,128,34,7,0,\N,F,29,0.0,0,\N,\N,\N,\N,\N,\N,81.0
6241,296,71,34,8,0,\N,F,30,0.0,0,\N,\N,\N,\N,\N,\N,81.0
6242,297,95,3,5,1,1,1,1,10.0,59,1:25:42.991,5142991,\N,\N,\N,\N,1.0
6243,297,119,3,6,2,2,2,2,6.0,59,+39.094,5182085,\N,\N,\N,\N,1.0
6244,297,84,22,20,6,3,3,3,4.0,59,+48.395,5191386,\N,\N,\N,\N,1.0
6245,297,30,22,19,4,4,4,4,3.0,59,+53.267,5196258,\N,\N,\N,\N,1.0
6246,297,77,1,2,5,5,5,5,2.0,59,+55.795,5198786,\N,\N,\N,\N,1.0
6247,297,57,32,11,9,6,6,6,1.0,59,+1:20.138,5223129,\N,\N,\N,\N,1.0
6248,297,105,29,9,12,7,7,7,0.0,58,\N,\N,\N,\N,\N,\N,11.0
6249,297,100,27,26,10,8,8,8,0.0,58,\N,\N,\N,\N,\N,\N,11.0
6250,297,122,6,28,14,9,9,9,0.0,58,\N,\N,\N,\N,\N,\N,11.0
6251,297,123,27,25,13,10,10,10,0.0,57,\N,\N,\N,\N,\N,\N,12.0
6252,297,129,25,3,20,11,11,11,0.0,57,\N,\N,\N,\N,\N,\N,12.0
6253,297,88,29,10,17,12,12,12,0.0,57,\N,\N,\N,\N,\N,\N,12.0
6254,297,109,35,21,19,13,13,13,0.0,57,\N,\N,\N,\N,\N,\N,12.0
